FoV,Y-Offset,Mean IoU,1,7,50,52,90
70.0,1.07,0.8619936910886595,0.7894736842105263,0.8642533936651584,0.9050673508659397,0.9065458207452165,0.8446282059564572
70.0,1.0822222222222222,0.8699173789894992,0.8035714285714286,0.8807339449541285,0.8919089759797725,0.9189465087790936,0.8544260366630723
70.0,1.0944444444444446,0.876049533527673,0.782608695652174,0.9142857142857143,0.8907828282828283,0.931305607283261,0.8612648221343874
70.0,1.1066666666666667,0.8713201529414155,0.7758620689655172,0.8727272727272727,0.8924731182795699,0.9441997063142438,0.8713385984204739
70.0,1.1188888888888888,0.869894550247766,0.7692307692307693,0.8648648648648649,0.8913455464308275,0.9423807513718869,0.8816508193404815
70.0,1.1311111111111112,0.869767314009216,0.7758620689655172,0.8687782805429864,0.8788539395826845,0.9368309485956545,0.8885113323592375
70.0,1.1433333333333333,0.8665674234853817,0.7758620689655172,0.8687782805429864,0.864528184366241,0.9252971137521222,0.8983714698000412
70.0,1.1555555555555554,0.8636368038780236,0.7758620689655172,0.8727272727272727,0.8500459981600736,0.9138334041648959,0.9057152753723589
70.0,1.1677777777777778,0.8602443580195753,0.782608695652174,0.8636363636363636,0.828823350562481,0.9102223167748111,0.9159310634720471
70.0,1.18,0.8384032856165045,0.7739130434782608,0.771551724137931,0.8215040773180308,0.8987004686834257,0.926347114464874
70.33333333333333,1.07,0.8782660764927002,0.8411214953271028,0.8642533936651584,0.9292064537372406,0.9065458207452165,0.8502032189887823
70.33333333333333,1.0822222222222222,0.8961975012398751,0.9090909090909091,0.8767123287671232,0.9159363842908147,0.9189465087790936,0.8603013752714351
70.33333333333333,1.0944444444444446,0.9000616932436027,0.8411214953271028,0.927536231884058,0.9298187808896211,0.931305607283261,0.8705263508339715
70.33333333333333,1.1066666666666667,0.8894609569080739,0.8333333333333334,0.8767123287671232,0.9156391953277093,0.9441997063142438,0.8774202207979598
70.33333333333333,1.1188888888888888,0.8917789563197613,0.8256880733944955,0.8727272727272727,0.9304319155951204,0.9423807513718869,0.8876667685100316
70.33333333333333,1.1311111111111112,0.8907542776644977,0.8256880733944955,0.8727272727272727,0.9165313413445924,0.9443561208267091,0.8944685800294188
70.33333333333333,1.1433333333333333,0.8847435707181035,0.8256880733944955,0.8727272727272727,0.8869009584664537,0.932937181663837,0.9054643673384584
70.33333333333333,1.1555555555555554,0.8843160053077392,0.8256880733944955,0.8727272727272727,0.8861892583120204,0.9215894602634934,0.9153859618414143
70.33333333333333,1.1677777777777778,0.8764828791731647,0.8240740740740741,0.8681818181818182,0.8572327044025158,0.9104350600999893,0.9224907391074264
70.33333333333333,1.18,0.8623147097881706,0.8240740740740741,0.8136363636363636,0.8421052631578947,0.8987004686834257,0.933057379389095
70.66666666666667,1.07,0.8745627492376828,0.8333333333333334,0.8721461187214612,0.9014634146341464,0.9067284448025785,0.859142434696895
70.66666666666667,1.0822222222222222,0.8984706737202751,0.8910891089108911,0.8847926267281107,0.9313531353135314,0.9189465087790936,0.8661719888697496
70.66666666666667,1.0944444444444446,0.9133602707848242,0.9090909090909091,0.9320388349514563,0.9177235772357724,0.9314983443708609,0.8764496882751224
70.66666666666667,1.1066666666666667,0.9050208032652935,0.8411214953271028,0.9320388349514563,0.9313531353135314,0.937122631688528,0.8834679190458492
70.66666666666667,1.1188888888888888,0.8960443438163941,0.8411214953271028,0.8767123287671232,0.9183208590953466,0.9501794384631623,0.8938875974292356
70.66666666666667,1.1311111111111112,0.8936778280860139,0.8256880733944955,0.8767123287671232,0.9171270718232044,0.9444621091679916,0.9043995572772551
70.66666666666667,1.1433333333333333,0.8931641788037294,0.8256880733944955,0.8807339449541285,0.9148797920727745,0.9332484346810994,0.9112706489161497
70.66666666666667,1.1555555555555554,0.8872554591221992,0.8256880733944955,0.8807339449541285,0.8861892583120204,0.9216957076073098,0.9219703113430415
70.66666666666667,1.1677777777777778,0.8833023520811999,0.8165137614678899,0.8761467889908257,0.8842710997442456,0.9104350600999893,0.9291450501030488
70.66666666666667,1.18,0.8641380194320403,0.8090909090909091,0.817351598173516,0.8558842039018251,0.8987004686834257,0.9396629173105258
71.0,1.07,0.8748889729369967,0.8256880733944955,0.8642533936651584,0.9017566688353936,0.9176350662589194,0.8651116625310173
71.0,1.0822222222222222,0.8898370348973037,0.8411214953271028,0.8807339449541285,0.9319682959048877,0.9230926989335521,0.8722687393668479
71.0,1.0944444444444446,0.9090613485587342,0.9090909090909091,0.8847926267281107,0.9335097585180284,0.9353699085619285,0.8825435398946943
71.0,1.1066666666666667,0.922133253193862,0.9090909090909091,0.9320388349514563,0.9313531353135314,0.947978096040438,0.8902052905729751
71.0,1.1188888888888888,0.9127763143116692,0.8411214953271028,0.927536231884058,0.9341277722608408,0.9609308283518361,0.9001652437345083
71.0,1.1311111111111112,0.9015853696701536,0.8333333333333334,0.8767123287671232,0.9322761810373307,0.955095916836352,0.9105090883766279
71.0,1.1433333333333333,0.8953787176007186,0.8240740740740741,0.8767123287671232,0.9151771205719857,0.9433597940356147,0.9175702705547952
71.0,1.1555555555555554,0.8908418601998175,0.8165137614678899,0.8767123287671232,0.9011703511053316,0.9313936010307065,0.9284192586280358
71.0,1.1677777777777778,0.8863831398297709,0.8165137614678899,0.8721461187214612,0.8842710997442456,0.9198280494357872,0.9391566697794699
71.0,1.18,0.8789524643970236,0.8090909090909091,0.867579908675799,0.8564231738035264,0.9153399311531841,0.9463283992616989
71.33333333333333,1.07,0.8703677620428912,0.8240740740740741,0.8597285067873304,0.8860677083333334,0.9109492005666869,0.8710193204530313
71.33333333333333,1.0822222222222222,0.8825910072162426,0.8240740740740741,0.8721461187214612,0.9154557463672391,0.9230926989335521,0.8781863979848866
71.33333333333333,1.0944444444444446,0.9083764246426218,0.898989898989899,0.8847926267281107,0.9341277722608408,0.9353699085619285,0.8886019166723306
71.33333333333333,1.1066666666666667,0.9251532900784408,0.898989898989899,0.9320388349514563,0.9476158495634655,0.947978096040438,0.8991437708469447
71.33333333333333,1.1188888888888888,0.9265175189128865,0.898989898989899,0.9320388349514563,0.9341277722608408,0.9609308283518361,0.9065002600104004
71.33333333333333,1.1311111111111112,0.9123881321656373,0.8240740740740741,0.9320388349514563,0.9335097585180284,0.955198285101822,0.9171197081828066
71.33333333333333,1.1433333333333333,0.9014422134565606,0.8240740740740741,0.8807339449541285,0.930601454064772,0.9464707144389616,0.925330879750867
71.33333333333333,1.1555555555555554,0.8952732415726496,0.8240740740740741,0.8767123287671232,0.9014634146341464,0.9391238995061199,0.934992490881785
71.33333333333333,1.1677777777777778,0.8929918150336361,0.8240740740740741,0.8681818181818182,0.8992197659297789,0.9275658248253628,0.9459175921571464
71.33333333333333,1.18,0.8845288564269765,0.8165137614678899,0.867579908675799,0.8701215611004478,0.9153399311531841,0.9530891197375615
71.66666666666667,1.07,0.8402479485578951,0.6982758620689655,0.817351598173516,0.8863562357538262,0.9223360655737705,0.8769199812193976
71.66666666666667,1.0822222222222222,0.8523819489453406,0.6982758620689655,0.8256880733944955,0.9160608063450099,0.9343990035291675,0.8874859993890643
71.66666666666667,1.0944444444444446,0.8691087737689445,0.7570093457943925,0.8294930875576036,0.9175769612711023,0.9467816575515355,0.8946828166700883
71.66666666666667,1.1066666666666667,0.8890291671580302,0.7570093457943925,0.8780487804878049,0.945393634840871,0.9592924126172208,0.9054016620498615
